name,barcode,normalized_name,cluster_id,true_category,predicted_category,confidence,method_used,approach2_prediction,approach2_confidence,approach4_prediction,approach4_confidence
cloud storage,BC624282788,cloud storage,17,Services,Furniture,0.6738477241251435,semantic_conf,Furniture,0.7487196934723817,Technology,0.7308287024497986
cabnit,BC908356009,cabnit,16,Furniture,Technology,0.8060268615231738,agreement,Technology,0.7577000716627905,Technology,0.4823412537574768
Global large chiar,BC561779564,global large chiar,21,,Services,0.6533127313283906,semantic_conf,Services,0.725903034809323,Furniture,0.5130634367465973
setee,BC737594123,setee,19,Furniture,Furniture,0.979966402053833,zeroshot_high_conf,Technology,0.7601946343087552,Furniture,0.979966402053833
32-inch Screen business grade 2021,BC628276702,32-inch screen business grade 2021,8,,Technology,0.8430610299110413,zeroshot_high_conf,Services,0.7550107332637696,Technology,0.8430610299110413
sofa,BC849223390,sofa,11,Furniture,Furniture,0.9888992309570312,zeroshot_high_conf,Technology,0.7904008639359437,Furniture,0.9888992309570312
business computer,BC815858075,business computer,9,Technology,Technology,0.8518314361572266,zeroshot_high_conf,Services,0.7546024728427624,Technology,0.8518314361572266
IKEA stuhl Model C-908,BC408899514,ikea stuhl model c-908,1,,Furniture,0.9502044320106506,zeroshot_high_conf,Technology,0.7787397856881787,Furniture,0.9502044320106506
インターネットサービス premium,BC982644252,インターネットサーヒス premium,0,Services,Services,0.8102475781162676,agreement,Services,0.7318577772409636,Services,0.514676958322525
white canapé,BC563787397,white canape,19,Furniture,Technology,0.6782000674995838,semantic_conf,Technology,0.7535556305550931,Services,0.5898684382438659
IT support volume license,BC646041020,it support volume license,15,,Technology,0.6954870879650116,zeroshot_fallback,Furniture,0.7554939360614407,Technology,0.7727634310722351
Allsteel cadeira Model B-233,BC713579662,allsteel cadeira model b-233,1,,Technology,0.6983898599777135,semantic_conf,Technology,0.7759887333085705,Furniture,0.7431932091712952
ITSM service unlimited subscription,BC217377475,itsm service unlimited subscription,7,,Furniture,0.68697559532254,semantic_conf,Furniture,0.7633062170250444,Services,0.6029130816459656
الدعم التقني,BC543502646,الدعم التقني,13,Services,Furniture,0.6862718267472186,semantic_conf,Furniture,0.762524251941354,Services,0.559289002418518
wooden archivador,BC523861817,wooden archivador,2,Furniture,Services,0.6743316989188974,semantic_conf,Services,0.7492574432432194,Furniture,0.5893854260444641
standard Reception Sofa RS-100,BC349304100,standard reception sofa rs-100,5,,Furniture,0.9828591346740723,zeroshot_high_conf,Technology,0.7677971343076682,Furniture,0.9828591346740723
Lenovo ThinkCentre professional,BC753278884,lenovo thinkcentre professional,8,,Technology,0.7111474335193634,zeroshot_fallback,Services,0.7750786634853272,Technology,0.7901638150215149
personal computer certified,BC984379899,personal computer certified,9,Technology,Technology,0.9160704612731934,zeroshot_high_conf,Services,0.7507168460498547,Technology,0.9160704612731934
maintenance contract,BC900592344,maintenance contract,15,Services,Furniture,0.676225123214345,semantic_conf,Furniture,0.751361248015939,Services,0.7425792813301086
Network printer 2020,BC258567048,network printer 2020,18,,Technology,0.8716354966163635,zeroshot_high_conf,Services,0.7578900247079798,Technology,0.8716354966163635
deluxe Desk Model D-100,BC330664237,deluxe desk model d-100,1,,Furniture,0.8840830326080322,zeroshot_high_conf,Technology,0.7737027163675,Furniture,0.8840830326080322
Microsoft Office professional,BC707191953,microsoft office professional,6,,Furniture,0.6808266022524735,semantic_conf,Furniture,0.7564740025027483,Technology,0.660593819618225
デスク - Refurbished,BC889382867,テスク - refurbished,8,,Services,0.7010671102318873,semantic_conf,Services,0.778963455813208,Furniture,0.5400227665901184
Office Software premium,BC297713683,office software premium,4,,Furniture,0.6900594958932023,semantic_conf,Furniture,0.7667327732146691,Technology,0.6654549837112427
IT support,BC481734198,it support,13,,Technology,0.873793363571167,zeroshot_high_conf,Furniture,0.7770395326649258,Technology,0.873793363571167
طابعة used v2,BC231148450,طابعة used v2,18,Technology,Services,0.8165130967915789,agreement,Services,0.7571941404802272,Services,0.4989798545837402
Aeron chair,BC695861587,aeron chair,14,,Furniture,0.9250553250312805,zeroshot_high_conf,Technology,0.7829634477680222,Furniture,0.9250553250312805
shelving unit,BC521854587,shelving unit,2,Furniture,Services,0.8193544484486879,agreement,Services,0.7449616172849675,Services,0.5155836880207062
диван,BC468584828,диван,11,Furniture,Technology,0.6997664999220338,semantic_conf,Technology,0.7775183332467042,Services,0.4850142002105713
1440p Screen backlit,BC966997739,1440p screen backlit,12,,Technology,0.9141557216644287,zeroshot_high_conf,Services,0.7557621610665284,Technology,0.9141557216644287
Steelcase krzesło,BC368520783,steelcase krzesło,16,,Furniture,0.8820302486419678,zeroshot_high_conf,Technology,0.7686272719801733,Furniture,0.8820302486419678
armoire - Refurbished,BC220658235,armoire - refurbished,2,,Furniture,0.9517501592636108,zeroshot_high_conf,Services,0.7540850618421574,Furniture,0.9517501592636108
white reception sofa,BC349832483,white reception sofa,5,Furniture,Furniture,0.9602205157279968,zeroshot_high_conf,Technology,0.7690636734045004,Furniture,0.9602205157279968
ofice chair,BC641909751,ofice chair,14,Furniture,Furniture,0.9073265790939331,zeroshot_high_conf,Technology,0.7668366362636582,Furniture,0.9073265790939331
business internet,BC316980704,business internet,4,Services,Furniture,0.6926293739945512,semantic_conf,Furniture,0.769588193327279,Technology,0.6069416999816895
Box subscription basic,BC256253951,box subscription basic,6,,Furniture,0.6805051663241288,semantic_conf,Furniture,0.7561168514712542,Services,0.6783896088600159
Kimball conference chair,BC103793417,kimball conference chair,14,,Technology,0.6791341897832122,semantic_conf,Technology,0.754593544203569,Furniture,0.6093647480010986
silla,BC943666157,silla,19,Furniture,Technology,0.6957121565136372,semantic_conf,Technology,0.7730135072373746,Furniture,0.5108255624771117
bench,BC152705290,bench,3,Furniture,Furniture,0.9264353513717651,zeroshot_high_conf,Technology,0.763035228475503,Furniture,0.9264353513717651
PRI line,BC487005172,pri line,7,,Furniture,0.6767079382809903,semantic_conf,Furniture,0.7518977092011003,Technology,0.5316078782081604
Software de oficina package,BC627642633,software de oficina package,4,,Furniture,0.6778092572362046,semantic_conf,Furniture,0.7531213969291162,Technology,0.6004652380943298
SAP monthly,BC344198929,sap monthly,6,,Furniture,0.6722057142577073,semantic_conf,Furniture,0.7468952380641192,Technology,0.6383893489837646
Adobe CC All Apps site license,BC331820924,adobe cc all apps site license,6,,Furniture,0.6781894007048508,semantic_conf,Furniture,0.7535437785609453,Technology,0.6769973635673523
label printer used,BC727813474,label printer used,18,Technology,Services,0.6869939615663292,semantic_conf,Services,0.763326623962588,Technology,0.6305297613143921
イス - Refurbished,BC865007974,イス - refurbished,8,,Services,0.6964525305543054,semantic_conf,Services,0.7738361450603394,Furniture,0.5489973664283753
armchair,BC768469061,armchair,19,Furniture,Furniture,0.9523468613624573,zeroshot_high_conf,Technology,0.7757379759454129,Furniture,0.9523468613624573
workstation Model B-142,BC585007134,workstation model b-142,1,,Technology,0.7027349849376592,semantic_conf,Technology,0.7808166499307324,Furniture,0.6051439046859741
Internet-Service premium,BC221256011,internet-service premium,7,,Furniture,0.7001815050515439,semantic_conf,Furniture,0.777979450057271,Services,0.6659068465232849
seat,BC152526165,seat,19,Furniture,Furniture,0.8711121082305908,zeroshot_high_conf,Technology,0.7780913461350797,Furniture,0.8711121082305908
mesh стул,BC682219061,mesh стул,14,Furniture,Technology,0.6870036301003661,semantic_conf,Technology,0.7633373667781845,Furniture,0.5330993175506591
ソフトウェア enterprise,BC198141669,ソフトウェア enterprise,0,Services,Services,0.8308528087457117,agreement,Services,0.7439218765527922,Services,0.5343132138252258
deluxe sofá,BC388645449,deluxe sofa,5,Furniture,Furniture,0.9800319671630859,zeroshot_high_conf,Technology,0.760165653613851,Furniture,0.9800319671630859
ASUS PB278Q portable,BC119727026,asus pb278q portable,8,,Technology,0.9378145933151245,zeroshot_high_conf,Services,0.7751249762943176,Technology,0.9378145933151245
인터넷 서비스,BC840076530,인터넷 서비스,2,Services,Services,0.6617433409934824,semantic_conf,Services,0.7352703788816471,Furniture,0.5413341104984283
hardware maintenance,BC292069408,hardware maintenance,13,Services,Furniture,0.6840750975640216,semantic_conf,Furniture,0.7600834417378017,Services,0.6219668388366699
Software de oficina,BC897110135,software de oficina,4,,Technology,0.6837168037891388,zeroshot_fallback,Furniture,0.7568989008964013,Technology,0.7596853375434875
Salesforce volume license,BC375139723,salesforce volume license,15,,Furniture,0.6888299499031115,semantic_conf,Furniture,0.7653666110034573,Technology,0.6750334024429321
leather chair,BC362758762,leather chair,14,Furniture,Furniture,0.9468992948532104,zeroshot_high_conf,Technology,0.76342480679207,Furniture,0.9468992948532104
HON work table,BC771230728,hon work table,10,,Furniture,0.8841199278831482,zeroshot_high_conf,Technology,0.7775785615603609,Furniture,0.8841199278831482
1440p Screen enterprise,BC889917232,1440p screen enterprise,12,,Technology,0.8919838666915894,zeroshot_high_conf,Services,0.7529494774842225,Technology,0.8919838666915894
ordenador quiet,BC116178827,ordenador quiet,9,Technology,Services,0.8229010625279636,agreement,Services,0.7431421089778637,Services,0.522859525680542
Knoll compact mesa de trabajo,BC792107026,knoll compact mesa de trabajo,10,,Technology,0.6560497364902929,semantic_conf,Technology,0.7289441516558809,Furniture,0.5565116941928863
IKEA Steelcase storage,BC518462171,ikea steelcase storage,16,,Technology,0.6873128288359585,semantic_conf,Technology,0.7636809209288428,Furniture,0.6153729557991028
캐비넷,BC571678892,캐비넷,2,Furniture,Services,0.6675884108787363,semantic_conf,Services,0.7417649009763737,Furniture,0.5479566752910614
professional char,BC524470332,professional char,21,Furniture,Services,0.6562885349420534,semantic_conf,Services,0.7292094832689482,Furniture,0.5298352360725402
computadora v3,BC317810361,computadora v3,9,Technology,Technology,0.8853263854980469,zeroshot_high_conf,Services,0.7395337629924511,Technology,0.8853263854980469
mesh chair,BC656952733,mesh chair,14,Furniture,Furniture,0.8911510109901428,zeroshot_high_conf,Technology,0.7700753142421738,Furniture,0.8911510109901428
unlimited plan,BC597877404,unlimited plan,7,Services,Furniture,0.6976014882001187,semantic_conf,Furniture,0.7751127646667986,Services,0.6851683616638183
イス Model X-967,BC245226262,イス model x-967,1,,Technology,0.6983667929801854,semantic_conf,Technology,0.7759631033113171,Furniture,0.5812323331832886
HP EliteDesk,BC849332765,hp elitedesk,8,,Services,0.7046319805894007,semantic_conf,Services,0.7829244228771118,Furniture,0.5340333938598633
IKEA brown sofa,BC120100290,ikea brown sofa,5,,Furniture,0.990057647228241,zeroshot_high_conf,Technology,0.750522098926351,Furniture,0.990057647228241
Global bench,BC228472771,global bench,3,,Furniture,0.8931167125701904,zeroshot_high_conf,Technology,0.7482958342875757,Furniture,0.8931167125701904
ultra wide 2020,BC987995334,ultra wide 2020,12,Technology,Services,0.6765763353559937,semantic_conf,Services,0.7517514837288819,Furniture,0.5611848950386047
server maintenance,BC643267978,server maintenance,4,Services,Furniture,0.6859947154194932,semantic_conf,Furniture,0.7622163504661035,Services,0.7238531708717346
Haworth steel reception sofa,BC272167429,haworth steel reception sofa,5,,Furniture,0.9779390692710876,zeroshot_high_conf,Technology,0.7540396074331259,Furniture,0.9779390692710876
4k monitor backlit,BC886411102,4k monitor backlit,12,Technology,Technology,0.9326306581497192,zeroshot_high_conf,Services,0.7646117818856202,Technology,0.9326306581497192
Dropbox Business,BC837148793,dropbox business,4,,Furniture,0.6836878547341446,semantic_conf,Furniture,0.7596531719268274,Services,0.6066875696182251
ordenador USB-C,BC155928537,ordenador usb-c,9,,Technology,0.906279444694519,zeroshot_high_conf,Services,0.7430382180820202,Technology,0.906279444694519
cell phone plan business - Refurbished,BC171013341,cell phone plan business - refurbished,8,,Services,0.6914273583207239,semantic_conf,Services,0.7682526203563599,Technology,0.7187564969062805
loveseat,BC316822839,loveseat,19,Furniture,Furniture,0.9707071185112,zeroshot_high_conf,Technology,0.7725730885171292,Furniture,0.9707071185112
Steelcase Leap,BC659116527,steelcase leap,16,,Furniture,0.696562922000885,zeroshot_fallback,Technology,0.7685706475676367,Furniture,0.7739588022232056
Steelcase storage,BC201240032,steelcase storage,16,,Technology,0.6982338183493557,semantic_conf,Technology,0.7758153537215063,Furniture,0.5401199221611023
armoire,BC792183346,armoire,2,Furniture,Furniture,0.9601496458053589,zeroshot_high_conf,Services,0.7721677997648259,Furniture,0.9601496458053589
Knoll armoire,BC852126726,knoll armoire,2,,Furniture,0.9674503803253174,zeroshot_high_conf,Services,0.7569717743932743,Furniture,0.9674503803253174
service agreement,BC936560721,service agreement,15,Services,Services,0.9744166135787964,zeroshot_high_conf,Furniture,0.7628249497409451,Services,0.9744166135787964
Office 365 subscription,BC927850618,office 365 subscription,6,,Furniture,0.6962263443789384,semantic_conf,Furniture,0.7735848270877093,Technology,0.5932755589485168
help desk enterprise,BC763534625,help desk enterprise,4,Services,Furniture,0.6854907819897751,semantic_conf,Furniture,0.7616564244330835,Services,0.735557496547699
soffa Model B-527,BC867935795,soffa model b-527,1,,Furniture,0.905425488948822,zeroshot_high_conf,Technology,0.7788523192575146,Furniture,0.905425488948822
ERP system,BC510692249,erp system,4,,Technology,0.7038241982460022,zeroshot_fallback,Furniture,0.7664326638282251,Technology,0.7820268869400024
Anti virus service,BC880695706,anti virus service,17,,Services,0.8389735817909241,zeroshot_high_conf,Furniture,0.7720812571549378,Services,0.8389735817909241
photo printer certified 2023,BC749304307,photo printer certified 2023,18,Technology,Services,0.6835053732331994,semantic_conf,Services,0.7594504147035548,Technology,0.7538362145423889
ASUS PB278Q,BC473587211,asus pb278q,8,,Services,0.6966766022954096,semantic_conf,Services,0.7740851136615662,Technology,0.6838127970695496
3D printer,BC662444547,3d printer,18,,Technology,0.9658539295196533,zeroshot_high_conf,Services,0.7585671334726283,Technology,0.9658539295196533
Samsung Monitor 2021,BC422447282,samsung monitor 2021,12,,Technology,0.919670581817627,zeroshot_high_conf,Services,0.7485730064415894,Technology,0.919670581817627
executive chair,BC796275440,executive chair,19,Furniture,Furniture,0.8202701210975647,zeroshot_high_conf,Technology,0.7620928634309171,Furniture,0.8202701210975647
armchair Model A-687,BC447260600,armchair model a-687,1,,Furniture,0.9427722096443176,zeroshot_high_conf,Technology,0.7864404077699353,Furniture,0.9427722096443176
4K monitor business grade,BC152947385,4k monitor business grade,12,,Technology,0.8926447629928589,zeroshot_high_conf,Services,0.7568462503457032,Technology,0.8926447629928589
Used Allsteel brown setee,BC120825650,used allsteel brown setee,8,,Furniture,0.9726550579071045,zeroshot_high_conf,Services,0.7575392218997864,Furniture,0.9726550579071045
locker,BC702033662,locker,20,Furniture,Services,0.8755368351270095,agreement,Services,0.7461446137503686,Services,0.6008351325988769
erp system,BC510692249,erp system,4,Services,Furniture,0.6897893974454026,semantic_conf,Furniture,0.7664326638282251,Technology,0.6505272388458252
HON Herman Miller Sayl,BC298470427,hon herman miller sayl,14,,Technology,0.6711858925210203,semantic_conf,Technology,0.7457621028011338,Furniture,0.617740273475647
canapé,BC367107264,canape,19,Furniture,Technology,0.6872660412582813,semantic_conf,Technology,0.7636289347314237,Services,0.5924786210060119
basic leather chair,BC299648970,basic leather chair,14,Furniture,Furniture,0.930418074131012,zeroshot_high_conf,Technology,0.7723245551174179,Furniture,0.930418074131012
Teknion premium drawer Model Pro-598,BC358473878,teknion premium drawer model pro-598,1,,Technology,0.9046569189420215,agreement,Technology,0.7735894675424267,Technology,0.6181904077529907
برمجيات,BC515965279,برمجيات,0,Services,Services,0.8218775157054362,agreement,Services,0.7114044433862883,Services,0.5530225038528442
AutoCAD 2024 business,BC398621490,autocad 2024 business,6,,Furniture,0.6735144176802537,semantic_conf,Furniture,0.7483493529780596,Technology,0.6935617446899414
inkjet printer 2021,BC477863798,inkjet printer 2021,18,Technology,Technology,0.8851137161254883,zeroshot_high_conf,Services,0.7699377327424952,Technology,0.8851137161254883
écran used 2024,BC322949179,ecran used 2024,8,Technology,Services,0.6876824044499505,semantic_conf,Services,0.7640915604999451,Furniture,0.5919003367424011
lap top,BC218609961,lap top,20,Technology,Technology,0.9490196108818054,zeroshot_high_conf,Services,0.7539456100539269,Technology,0.9490196108818054
filing cabinet,BC827991473,filing cabinet,3,Furniture,Technology,0.6839507913213121,semantic_conf,Technology,0.7599453236903467,Services,0.5998937487602234
service agreement bundle,BC393986392,service agreement bundle,15,Services,Services,0.9627212285995483,zeroshot_high_conf,Furniture,0.749700006961404,Services,0.9627212285995483
escritorio,BC662431852,escritorio,3,Furniture,Technology,0.6898642038922654,semantic_conf,Technology,0.7665157821025171,Services,0.652492904663086
hardware maintenance,BC448635435,hardware maintenance,13,Services,Furniture,0.6840750975640216,semantic_conf,Furniture,0.7600834417378017,Services,0.6219668388366699
lap top business grade,BC526372748,lap top business grade,4,Technology,Technology,0.929404616355896,zeroshot_high_conf,Furniture,0.7610117405951928,Technology,0.929404616355896
filing cabnet,BC473992719,filing cabnet,16,Furniture,Technology,0.6941373341650906,semantic_conf,Technology,0.7712637046278784,Services,0.560166084766388
chaise,BC675904997,chaise,19,Furniture,Furniture,0.9544678926467896,zeroshot_high_conf,Technology,0.779095147957742,Furniture,0.9544678926467896
armario,BC758435897,armario,2,Furniture,Services,0.6923557679897135,semantic_conf,Services,0.7692841866552372,Furniture,0.6167914867401123
service agreement,BC610791858,service agreement,15,Services,Services,0.9744166135787964,zeroshot_high_conf,Furniture,0.7628249497409451,Services,0.9744166135787964
krzesło,BC310560020,krzesło,19,Furniture,Technology,0.6878363325390278,semantic_conf,Technology,0.7642625917100309,Services,0.5288125872612
divan,BC377731914,divan,11,Furniture,Furniture,0.9006837606430054,zeroshot_high_conf,Technology,0.7780407083535157,Furniture,0.9006837606430054
Office 365 Business,BC766796289,office 365 business,6,,Furniture,0.6932746806464096,semantic_conf,Furniture,0.7703052007182329,Technology,0.5791738629341125
fabric computer desk Model A-792,BC673271266,fabric computer desk model a-792,1,,Technology,0.7038895686302098,semantic_conf,Technology,0.7820995207002331,Furniture,0.6981006145477294
소프트웨어 business,BC932850970,소프트웨어 business,4,Services,Furniture,0.6684730777413468,semantic_conf,Furniture,0.742747864157052,Technology,0.48263930082321166
cloud storage enterprise,BC196848277,cloud storage enterprise,4,Services,Furniture,0.6824505517155747,semantic_conf,Furniture,0.758278390795083,Technology,0.7001023292541504
ISP service contract,BC188632141,isp service contract,7,,Services,0.9057258367538452,zeroshot_high_conf,Furniture,0.7685398624641924,Services,0.9057258367538452
Global wooden キャビネット Model B-144,BC291811951,global wooden キャヒネット model b-144,1,,Technology,0.6847590883407506,semantic_conf,Technology,0.7608434314897229,Furniture,0.6372540950775146
standard table,BC626036464,standard table,10,Furniture,Technology,0.6774663708115056,semantic_conf,Technology,0.752740412012784,Services,0.5724748134613037
MS Office per device,BC293699305,ms office per device,17,,Furniture,0.6856851708147492,semantic_conf,Furniture,0.761872412016388,Technology,0.6197221755981445
deask,BC854357762,deask,20,Furniture,Services,0.811606150202884,agreement,Services,0.7337857694701256,Services,0.5148390769958496
HON filing cabinet,BC430779274,hon filing cabinet,16,,Technology,0.8192500747785793,agreement,Technology,0.7730799773634741,Technology,0.48730475306510923
3D printer backlit,BC206035856,3d printer backlit,18,,Technology,0.9463978409767151,zeroshot_high_conf,Services,0.7606654553873011,Technology,0.9463978409767151
CDN service,BC744154611,cdn service,7,,Services,0.89287269115448,zeroshot_high_conf,Furniture,0.7779866622192888,Services,0.89287269115448
Dell P2419H,BC313540619,dell p2419h,8,,Services,0.6990924679551234,semantic_conf,Services,0.7767694088390259,Technology,0.6997641921043396
server maintenance,BC251770634,server maintenance,4,Services,Furniture,0.6859947154194932,semantic_conf,Furniture,0.7622163504661035,Services,0.7238531708717346
desk chair,BC360971128,desk chair,3,Furniture,Furniture,0.9133207201957703,zeroshot_high_conf,Technology,0.7751107122744837,Furniture,0.9133207201957703
compact divano,BC206948671,compact divano,11,Furniture,Technology,0.6817038070414033,semantic_conf,Technology,0.7574486744904481,Furniture,0.4944373369216919
Used ソフトウェア monthly,BC386541544,used ソフトウェア monthly,6,,Furniture,0.6807661989054581,semantic_conf,Furniture,0.7564068876727312,Services,0.5204965710639954
Knoll cupboard,BC789615654,knoll cupboard,16,,Technology,0.6918873899550381,semantic_conf,Technology,0.768763766616709,Furniture,0.6770204901695251
armoire,BC585764529,armoire,2,Furniture,Furniture,0.9601496458053589,zeroshot_high_conf,Services,0.7721677997648259,Furniture,0.9601496458053589
wooden tavolo Model A-981,BC771336642,wooden tavolo model a-981,1,,Furniture,0.8102960586547852,zeroshot_high_conf,Technology,0.7876840586831738,Furniture,0.8102960586547852
emergency support,BC241489248,emergency support,13,Services,Furniture,0.7016708714993396,semantic_conf,Furniture,0.7796343016659328,Services,0.732181191444397
IKEA table,BC542750235,ikea table,10,,Furniture,0.9749947786331177,zeroshot_high_conf,Technology,0.7406152179400606,Furniture,0.9749947786331177
SQL Server,BC982551268,sql server,4,,Technology,0.8064653873443604,zeroshot_high_conf,Furniture,0.7588891595900964,Technology,0.8064653873443604
bildschirm bluetooth,BC848328041,bildschirm bluetooth,12,Technology,Technology,0.9346238374710083,zeroshot_high_conf,Services,0.7379884732270203,Technology,0.9346238374710083
USB printer Max,BC925875822,usb printer max,18,,Technology,0.8973063230514526,zeroshot_high_conf,Services,0.7648104219896266,Technology,0.8973063230514526
dedicated line,BC578476787,dedicated line,7,Services,Furniture,0.8444720983601708,agreement,Furniture,0.7546783850891619,Furniture,0.54450945854187
ソファ,BC456349916,ソファ,11,Furniture,Technology,0.6787979554388489,semantic_conf,Technology,0.7542199504876099,Furniture,0.6550114750862122
storage cabinet Model C-687,BC517817593,storage cabinet model c-687,1,,Technology,0.7017727692756566,semantic_conf,Technology,0.7797475214173962,Furniture,0.6552670955657959
brown mesh chair,BC648973579,brown mesh chair,14,Furniture,Furniture,0.8690251708030701,zeroshot_high_conf,Technology,0.7653152277057663,Furniture,0.8690251708030701
deluxe skrivbord,BC306364903,deluxe skrivbord,8,Furniture,Services,0.6963252329144587,semantic_conf,Services,0.7736947032382874,Furniture,0.5639467835426331
Teknion plastic canapé,BC765468716,teknion plastic canape,21,,Technology,0.8795501589775085,zeroshot_high_conf,Services,0.7357634907991606,Technology,0.8795501589775085
steel HON table Model A-872,BC757207875,steel hon table model a-872,1,,Furniture,0.8789015412330627,zeroshot_high_conf,Technology,0.7704887743165661,Furniture,0.8789015412330627
인터넷 서비스 plan,BC595367749,인터넷 서비스 plan,2,Services,Services,0.8254913930406869,agreement,Services,0.7357054927885075,Services,0.5342812657356262
surface pro,BC741138124,surface pro,8,Technology,Services,0.6995688282761683,semantic_conf,Services,0.7772986980846314,Furniture,0.49781429767608637
HON bookcase,BC185050803,hon bookcase,16,,Furniture,0.8775807619094849,zeroshot_high_conf,Technology,0.7722307303847143,Furniture,0.8775807619094849
standard диван,BC100210054,standard диван,11,Furniture,Technology,0.6784695994112458,semantic_conf,Technology,0.7538551104569398,Services,0.5524503111839294
lounge chair Model Pro-858,BC572944000,lounge chair model pro-858,1,,Furniture,0.9032642245292664,zeroshot_high_conf,Technology,0.781481241719978,Furniture,0.9032642245292664
HON wardrobe,BC768676781,hon wardrobe,2,,Services,0.6801021497493571,semantic_conf,Services,0.7556690552770634,Furniture,0.4759563624858856
Herman Miller Herman Miller Sayl,BC463377959,herman miller herman miller sayl,14,,Technology,0.6604563590871062,semantic_conf,Technology,0.7338403989856735,Furniture,0.7067539930343628
Saleforce,BC694491286,saleforce,4,,Furniture,0.9354425929681056,agreement,Furniture,0.7470601409972619,Furniture,0.6920823097229004
PRI line,BC592463803,pri line,7,,Furniture,0.6767079382809903,semantic_conf,Furniture,0.7518977092011003,Technology,0.5316078782081604
taask chair,BC267618731,taask chair,14,Furniture,Furniture,0.877249002456665,zeroshot_high_conf,Technology,0.7743956973140732,Furniture,0.877249002456665
gabinete,BC360183853,gabinete,2,Furniture,Services,0.6771800976043528,semantic_conf,Services,0.7524223306715031,Furniture,0.7236914038658142
char,BC864555170,char,20,Furniture,Services,0.6659946630545767,semantic_conf,Services,0.7399940700606408,Furniture,0.57145174741745
Used deluxe skrivbord,BC306364903,used deluxe skrivbord,8,,Services,0.6994967841420282,semantic_conf,Services,0.777218649046698,Furniture,0.5874837756156921
data plan,BC733846414,data plan,7,Services,Furniture,0.695224890080383,semantic_conf,Furniture,0.7724721000893144,Services,0.5783437013626098
soffa,BC670758903,soffa,11,Furniture,Furniture,0.9171843528747559,zeroshot_high_conf,Technology,0.7567403924965821,Furniture,0.9171843528747559
divan,BC265497448,divan,11,Furniture,Furniture,0.9006837606430054,zeroshot_high_conf,Technology,0.7780407083535157,Furniture,0.9006837606430054
shelf,BC307360430,shelf,20,Furniture,Services,0.6659736881800803,semantic_conf,Services,0.7399707646445336,Furniture,0.503303074836731
VPN service per device,BC654705830,vpn service per device,17,,Furniture,0.6960721325132814,semantic_conf,Furniture,0.7734134805703126,Technology,0.649935507774353
internet service contract,BC268583107,internet service contract,7,Services,Services,0.8068323135375977,zeroshot_high_conf,Furniture,0.7776826785309343,Services,0.8068323135375977
locker,BC426315031,locker,20,Furniture,Services,0.8755368351270095,agreement,Services,0.7461446137503686,Services,0.6008351325988769
maintenance contract,BC319646891,maintenance contract,15,Services,Furniture,0.676225123214345,semantic_conf,Furniture,0.751361248015939,Services,0.7425792813301086
Desk Model D-100 Model B-658,BC670304472,desk model d-100 model b-658,1,,Furniture,0.8837153315544128,zeroshot_high_conf,Technology,0.7811749334504773,Furniture,0.8837153315544128
storage unit,BC235106204,storage unit,2,Furniture,Services,0.9050668810119927,agreement,Services,0.7507159689008732,Services,0.6416946172714233
Teknion bench,BC513173592,teknion bench,21,,Services,0.6742166882184969,semantic_conf,Services,0.7491296535761076,Furniture,0.6619408130645752
bench,BC381919481,bench,3,Furniture,Furniture,0.9264353513717651,zeroshot_high_conf,Technology,0.763035228475503,Furniture,0.9264353513717651
professional krzesło,BC391912946,professional krzesło,14,Furniture,Technology,0.6916796323643889,semantic_conf,Technology,0.768532924849321,Services,0.6762000560760498
technical support,BC558568278,technical support,13,Services,Furniture,0.7129495604069629,semantic_conf,Furniture,0.7921661782299587,Technology,0.6817430257797241
AutoCAD 2024,BC453566796,autocad 2024,6,,Furniture,0.6715026536307236,semantic_conf,Furniture,0.7461140595896929,Technology,0.7227345705032349
managed services,BC859435175,managed services,7,Services,Services,0.9861924052238464,zeroshot_high_conf,Furniture,0.7793823049767046,Services,0.9861924052238464
business internet,BC544572227,business internet,4,Services,Furniture,0.6926293739945512,semantic_conf,Furniture,0.769588193327279,Technology,0.6069416999816895
filing cabnet,BC771437657,filing cabnet,16,Furniture,Technology,0.6941373341650906,semantic_conf,Technology,0.7712637046278784,Services,0.560166084766388
professional デスク,BC368281808,professional テスク,21,Furniture,Services,0.8960270438512262,agreement,Services,0.7526472216875273,Services,0.6258559226989746
طابعة compact v3,BC114746008,طابعة compact v3,18,Technology,Services,0.6779961695607902,semantic_conf,Services,0.753329077289767,Furniture,0.5289435148239136
drukarka USB-C,BC544055921,drukarka usb-c,18,,Technology,0.8899242281913757,zeroshot_high_conf,Services,0.747796097324557,Technology,0.8899242281913757
divan Model B-954,BC700248296,divan model b-954,1,,Furniture,0.949149489402771,zeroshot_high_conf,Technology,0.7726900334527661,Furniture,0.949149489402771
의자,BC575672443,의자,2,Furniture,Services,0.6648085694557017,semantic_conf,Services,0.738676188284113,Furniture,0.5232390701770783
lazer printer,BC989328868,lazer printer,18,Technology,Technology,0.8765556216239929,zeroshot_high_conf,Services,0.7737070708734461,Technology,0.8765556216239929
Haworth armoire,BC605936741,haworth armoire,2,,Furniture,0.9726585149765015,zeroshot_high_conf,Services,0.7556550481855412,Furniture,0.9726585149765015
Cabinet ST-500 Model X-180,BC434552915,cabinet st-500 model x-180,1,,Furniture,0.9240532517433167,zeroshot_high_conf,Technology,0.7742047662904431,Furniture,0.9240532517433167
