name,barcode,normalized_name,cluster_id,true_category,predicted_category,confidence,method_used,approach2_prediction,approach2_confidence,approach4_prediction,approach4_confidence
ITSM service unlimited subscription,BC217377475,itsm service unlimited subscription,7,Services,Furniture,0.68697559532254,semantic_conf,Furniture,0.7633062170250444,Uncategorized,0.0
الدعم التقني,BC543502646,الدعم التقني,13,Services,Furniture,0.6862718267472186,semantic_conf,Furniture,0.762524251941354,Uncategorized,0.0
wooden archivador,BC523861817,wooden archivador,2,Furniture,Services,0.6743316989188974,semantic_conf,Services,0.7492574432432194,Uncategorized,0.0
standard Reception Sofa RS-100,BC349304100,standard reception sofa rs-100,5,Furniture,Technology,0.6910174208769013,semantic_conf,Technology,0.7677971343076682,Uncategorized,0.0
Lenovo ThinkCentre professional,BC753278884,lenovo thinkcentre professional,8,Technology,Services,0.6975707971367945,semantic_conf,Services,0.7750786634853272,Uncategorized,0.0
personal computer certified,BC984379899,personal computer certified,9,Technology,Services,0.6756451614448692,semantic_conf,Services,0.7507168460498547,Uncategorized,0.0
maintenance contract,BC900592344,maintenance contract,15,Services,Furniture,0.676225123214345,semantic_conf,Furniture,0.751361248015939,Uncategorized,0.0
Network printer 2020,BC258567048,network printer 2020,18,Technology,Services,0.6821010222371818,semantic_conf,Services,0.7578900247079798,Uncategorized,0.0
deluxe Desk Model D-100,BC330664237,deluxe desk model d-100,1,Furniture,Technology,0.69633244473075,semantic_conf,Technology,0.7737027163675,Uncategorized,0.0
Microsoft Office professional,BC707191953,microsoft office professional,6,Services,Furniture,0.6808266022524735,semantic_conf,Furniture,0.7564740025027483,Uncategorized,0.0
デスク - Refurbished,BC889382867,テスク - refurbished,8,Furniture,Services,0.7010671102318873,semantic_conf,Services,0.778963455813208,Uncategorized,0.0
Office Software premium,BC297713683,office software premium,4,Services,Furniture,0.6900594958932023,semantic_conf,Furniture,0.7667327732146691,Uncategorized,0.0
IT support,BC481734198,it support,13,Services,Furniture,0.6993355793984332,semantic_conf,Furniture,0.7770395326649258,Uncategorized,0.0
طابعة used v2,BC231148450,طابعة used v2,18,Technology,Services,0.6814747264322044,semantic_conf,Services,0.7571941404802272,Uncategorized,0.0
Aeron chair,BC695861587,aeron chair,14,Furniture,Technology,0.7046671029912199,semantic_conf,Technology,0.7829634477680222,Uncategorized,0.0
shelving unit,BC521854587,shelving unit,2,Furniture,Services,0.6704654555564707,semantic_conf,Services,0.7449616172849675,Uncategorized,0.0
диван,BC468584828,диван,11,Furniture,Technology,0.6997664999220338,semantic_conf,Technology,0.7775183332467042,Uncategorized,0.0
1440p Screen backlit,BC966997739,1440p screen backlit,12,Technology,Services,0.6801859449598756,semantic_conf,Services,0.7557621610665284,Uncategorized,0.0
Steelcase krzesło,BC368520783,steelcase krzesło,16,Furniture,Technology,0.691764544782156,semantic_conf,Technology,0.7686272719801733,Uncategorized,0.0
armoire - Refurbished,BC220658235,armoire - refurbished,2,Furniture,Services,0.6786765556579417,semantic_conf,Services,0.7540850618421574,Uncategorized,0.0
white reception sofa,BC349832483,white reception sofa,5,Furniture,Technology,0.6921573060640505,semantic_conf,Technology,0.7690636734045004,Uncategorized,0.0
ofice chair,BC641909751,ofice chair,14,Furniture,Technology,0.6901529726372924,semantic_conf,Technology,0.7668366362636582,Uncategorized,0.0
business internet,BC316980704,business internet,4,Services,Furniture,0.6926293739945512,semantic_conf,Furniture,0.769588193327279,Uncategorized,0.0
Box subscription basic,BC256253951,box subscription basic,6,Services,Furniture,0.6805051663241288,semantic_conf,Furniture,0.7561168514712542,Uncategorized,0.0
Kimball conference chair,BC103793417,kimball conference chair,14,Furniture,Technology,0.6791341897832122,semantic_conf,Technology,0.754593544203569,Uncategorized,0.0
silla,BC943666157,silla,19,Furniture,Technology,0.6957121565136372,semantic_conf,Technology,0.7730135072373746,Uncategorized,0.0
bench,BC152705290,bench,3,Furniture,Technology,0.6867317056279527,semantic_conf,Technology,0.763035228475503,Uncategorized,0.0
PRI line,BC487005172,pri line,7,Services,Furniture,0.6767079382809903,semantic_conf,Furniture,0.7518977092011003,Uncategorized,0.0
Software de oficina package,BC627642633,software de oficina package,4,Services,Furniture,0.6778092572362046,semantic_conf,Furniture,0.7531213969291162,Uncategorized,0.0
SAP monthly,BC344198929,sap monthly,6,Services,Furniture,0.6722057142577073,semantic_conf,Furniture,0.7468952380641192,Uncategorized,0.0
Adobe CC All Apps site license,BC331820924,adobe cc all apps site license,6,Services,Furniture,0.6781894007048508,semantic_conf,Furniture,0.7535437785609453,Uncategorized,0.0
label printer used,BC727813474,label printer used,18,Technology,Services,0.6869939615663292,semantic_conf,Services,0.763326623962588,Uncategorized,0.0
イス - Refurbished,BC865007974,イス - refurbished,8,Furniture,Services,0.6964525305543054,semantic_conf,Services,0.7738361450603394,Uncategorized,0.0
armchair,BC768469061,armchair,19,Furniture,Technology,0.6981641783508716,semantic_conf,Technology,0.7757379759454129,Uncategorized,0.0
workstation Model B-142,BC585007134,workstation model b-142,1,Furniture,Technology,0.7027349849376592,semantic_conf,Technology,0.7808166499307324,Uncategorized,0.0
Internet-Service premium,BC221256011,internet-service premium,7,Services,Furniture,0.7001815050515439,semantic_conf,Furniture,0.777979450057271,Uncategorized,0.0
seat,BC152526165,seat,19,Furniture,Technology,0.7002822115215718,semantic_conf,Technology,0.7780913461350797,Uncategorized,0.0
mesh стул,BC682219061,mesh стул,14,Furniture,Technology,0.6870036301003661,semantic_conf,Technology,0.7633373667781845,Uncategorized,0.0
ソフトウェア enterprise,BC198141669,ソフトウェア enterprise,0,Services,Services,0.669529688897513,semantic_conf,Services,0.7439218765527922,Uncategorized,0.0
deluxe sofá,BC388645449,deluxe sofa,5,Furniture,Technology,0.6841490882524659,semantic_conf,Technology,0.760165653613851,Uncategorized,0.0
ASUS PB278Q portable,BC119727026,asus pb278q portable,8,Technology,Services,0.6976124786648858,semantic_conf,Services,0.7751249762943176,Uncategorized,0.0
인터넷 서비스,BC840076530,인터넷 서비스,2,Services,Services,0.6617433409934824,semantic_conf,Services,0.7352703788816471,Uncategorized,0.0
hardware maintenance,BC292069408,hardware maintenance,13,Services,Furniture,0.6840750975640216,semantic_conf,Furniture,0.7600834417378017,Uncategorized,0.0
Software de oficina,BC897110135,software de oficina,4,Services,Furniture,0.6812090108067612,semantic_conf,Furniture,0.7568989008964013,Uncategorized,0.0
Salesforce volume license,BC375139723,salesforce volume license,15,Services,Furniture,0.6888299499031115,semantic_conf,Furniture,0.7653666110034573,Uncategorized,0.0
leather chair,BC362758762,leather chair,14,Furniture,Technology,0.687082326112863,semantic_conf,Technology,0.76342480679207,Uncategorized,0.0
HON work table,BC771230728,hon work table,10,Furniture,Technology,0.6998207054043248,semantic_conf,Technology,0.7775785615603609,Uncategorized,0.0
1440p Screen enterprise,BC889917232,1440p screen enterprise,12,Technology,Services,0.6776545297358002,semantic_conf,Services,0.7529494774842225,Uncategorized,0.0
ordenador quiet,BC116178827,ordenador quiet,9,Technology,Services,0.6688278980800774,semantic_conf,Services,0.7431421089778637,Uncategorized,0.0
Knoll compact mesa de trabajo,BC792107026,knoll compact mesa de trabajo,10,Furniture,Technology,0.6560497364902929,semantic_conf,Technology,0.7289441516558809,Uncategorized,0.0
IKEA Steelcase storage,BC518462171,ikea steelcase storage,16,Furniture,Technology,0.6873128288359585,semantic_conf,Technology,0.7636809209288428,Uncategorized,0.0
캐비넷,BC571678892,캐비넷,2,Furniture,Services,0.6675884108787363,semantic_conf,Services,0.7417649009763737,Uncategorized,0.0
professional char,BC524470332,professional char,21,Furniture,Services,0.6562885349420534,semantic_conf,Services,0.7292094832689482,Uncategorized,0.0
computadora v3,BC317810361,computadora v3,9,Technology,Services,0.665580386693206,semantic_conf,Services,0.7395337629924511,Uncategorized,0.0
mesh chair,BC656952733,mesh chair,14,Furniture,Technology,0.6930677828179564,semantic_conf,Technology,0.7700753142421738,Uncategorized,0.0
unlimited plan,BC597877404,unlimited plan,7,Services,Furniture,0.6976014882001187,semantic_conf,Furniture,0.7751127646667986,Uncategorized,0.0
イス Model X-967,BC245226262,イス model x-967,1,Furniture,Technology,0.6983667929801854,semantic_conf,Technology,0.7759631033113171,Uncategorized,0.0
HP EliteDesk,BC849332765,hp elitedesk,8,Technology,Services,0.7046319805894007,semantic_conf,Services,0.7829244228771118,Uncategorized,0.0
IKEA brown sofa,BC120100290,ikea brown sofa,5,Furniture,Technology,0.675469889033716,semantic_conf,Technology,0.750522098926351,Uncategorized,0.0
Global bench,BC228472771,global bench,3,Furniture,Technology,0.6734662508588182,semantic_conf,Technology,0.7482958342875757,Uncategorized,0.0
ultra wide 2020,BC987995334,ultra wide 2020,12,Technology,Services,0.6765763353559937,semantic_conf,Services,0.7517514837288819,Uncategorized,0.0
server maintenance,BC643267978,server maintenance,4,Services,Furniture,0.6859947154194932,semantic_conf,Furniture,0.7622163504661035,Uncategorized,0.0
Haworth steel reception sofa,BC272167429,haworth steel reception sofa,5,Furniture,Technology,0.6786356466898134,semantic_conf,Technology,0.7540396074331259,Uncategorized,0.0
4k monitor backlit,BC886411102,4k monitor backlit,12,Technology,Services,0.6881506036970582,semantic_conf,Services,0.7646117818856202,Uncategorized,0.0
Dropbox Business,BC837148793,dropbox business,4,Services,Furniture,0.6836878547341446,semantic_conf,Furniture,0.7596531719268274,Uncategorized,0.0
ordenador USB-C,BC155928537,ordenador usb-c,9,Technology,Services,0.6687343962738181,semantic_conf,Services,0.7430382180820202,Uncategorized,0.0
cell phone plan business - Refurbished,BC171013341,cell phone plan business - refurbished,8,Services,Services,0.6914273583207239,semantic_conf,Services,0.7682526203563599,Uncategorized,0.0
loveseat,BC316822839,loveseat,19,Furniture,Technology,0.6953157796654164,semantic_conf,Technology,0.7725730885171292,Uncategorized,0.0
Steelcase Leap,BC659116527,steelcase leap,16,Furniture,Technology,0.691713582810873,semantic_conf,Technology,0.7685706475676367,Uncategorized,0.0
Steelcase storage,BC201240032,steelcase storage,16,Furniture,Technology,0.6982338183493557,semantic_conf,Technology,0.7758153537215063,Uncategorized,0.0
armoire,BC792183346,armoire,2,Furniture,Services,0.6949510197883433,semantic_conf,Services,0.7721677997648259,Uncategorized,0.0
Knoll armoire,BC852126726,knoll armoire,2,Furniture,Services,0.6812745969539469,semantic_conf,Services,0.7569717743932743,Uncategorized,0.0
service agreement,BC936560721,service agreement,15,Services,Furniture,0.6865424547668506,semantic_conf,Furniture,0.7628249497409451,Uncategorized,0.0
Office 365 subscription,BC927850618,office 365 subscription,6,Services,Furniture,0.6962263443789384,semantic_conf,Furniture,0.7735848270877093,Uncategorized,0.0
help desk enterprise,BC763534625,help desk enterprise,4,Services,Furniture,0.6854907819897751,semantic_conf,Furniture,0.7616564244330835,Uncategorized,0.0
soffa Model B-527,BC867935795,soffa model b-527,1,Furniture,Technology,0.7009670873317632,semantic_conf,Technology,0.7788523192575146,Uncategorized,0.0
ERP system,BC510692249,erp system,4,Services,Furniture,0.6897893974454026,semantic_conf,Furniture,0.7664326638282251,Uncategorized,0.0
Anti virus service,BC880695706,anti virus service,17,Services,Furniture,0.6948731314394441,semantic_conf,Furniture,0.7720812571549378,Uncategorized,0.0
photo printer certified 2023,BC749304307,photo printer certified 2023,18,Technology,Services,0.6835053732331994,semantic_conf,Services,0.7594504147035548,Uncategorized,0.0
ASUS PB278Q,BC473587211,asus pb278q,8,Technology,Services,0.6966766022954096,semantic_conf,Services,0.7740851136615662,Uncategorized,0.0
3D printer,BC662444547,3d printer,18,Technology,Services,0.6827104201253654,semantic_conf,Services,0.7585671334726283,Uncategorized,0.0
Samsung Monitor 2021,BC422447282,samsung monitor 2021,12,Technology,Services,0.6737157057974305,semantic_conf,Services,0.7485730064415894,Uncategorized,0.0
executive chair,BC796275440,executive chair,19,Furniture,Technology,0.6858835770878254,semantic_conf,Technology,0.7620928634309171,Uncategorized,0.0
armchair Model A-687,BC447260600,armchair model a-687,1,Furniture,Technology,0.7077963669929418,semantic_conf,Technology,0.7864404077699353,Uncategorized,0.0
4K monitor business grade,BC152947385,4k monitor business grade,12,Technology,Services,0.6811616253111329,semantic_conf,Services,0.7568462503457032,Uncategorized,0.0
Used Allsteel brown setee,BC120825650,used allsteel brown setee,8,Furniture,Services,0.6817852997098077,semantic_conf,Services,0.7575392218997864,Uncategorized,0.0
locker,BC702033662,locker,20,Furniture,Services,0.6715301523753318,semantic_conf,Services,0.7461446137503686,Uncategorized,0.0
erp system,BC510692249,erp system,4,Services,Furniture,0.6897893974454026,semantic_conf,Furniture,0.7664326638282251,Uncategorized,0.0
HON Herman Miller Sayl,BC298470427,hon herman miller sayl,14,Furniture,Technology,0.6711858925210203,semantic_conf,Technology,0.7457621028011338,Uncategorized,0.0
canapé,BC367107264,canape,19,Furniture,Technology,0.6872660412582813,semantic_conf,Technology,0.7636289347314237,Uncategorized,0.0
basic leather chair,BC299648970,basic leather chair,14,Furniture,Technology,0.6950920996056762,semantic_conf,Technology,0.7723245551174179,Uncategorized,0.0
Teknion premium drawer Model Pro-598,BC358473878,teknion premium drawer model pro-598,1,Furniture,Technology,0.696230520788184,semantic_conf,Technology,0.7735894675424267,Uncategorized,0.0
برمجيات,BC515965279,برمجيات,0,Services,Services,0.6402639990476595,semantic_conf,Services,0.7114044433862883,Uncategorized,0.0
AutoCAD 2024 business,BC398621490,autocad 2024 business,6,Services,Furniture,0.6735144176802537,semantic_conf,Furniture,0.7483493529780596,Uncategorized,0.0
inkjet printer 2021,BC477863798,inkjet printer 2021,18,Technology,Services,0.6929439594682457,semantic_conf,Services,0.7699377327424952,Uncategorized,0.0
écran used 2024,BC322949179,ecran used 2024,8,Technology,Services,0.6876824044499505,semantic_conf,Services,0.7640915604999451,Uncategorized,0.0
lap top,BC218609961,lap top,20,Technology,Services,0.6785510490485342,semantic_conf,Services,0.7539456100539269,Uncategorized,0.0
filing cabinet,BC827991473,filing cabinet,3,Furniture,Technology,0.6839507913213121,semantic_conf,Technology,0.7599453236903467,Uncategorized,0.0
service agreement bundle,BC393986392,service agreement bundle,15,Services,Furniture,0.6747300062652637,semantic_conf,Furniture,0.749700006961404,Uncategorized,0.0
escritorio,BC662431852,escritorio,3,Furniture,Technology,0.6898642038922654,semantic_conf,Technology,0.7665157821025171,Uncategorized,0.0
hardware maintenance,BC448635435,hardware maintenance,13,Services,Furniture,0.6840750975640216,semantic_conf,Furniture,0.7600834417378017,Uncategorized,0.0
lap top business grade,BC526372748,lap top business grade,4,Technology,Furniture,0.6849105665356736,semantic_conf,Furniture,0.7610117405951928,Uncategorized,0.0
filing cabnet,BC473992719,filing cabnet,16,Furniture,Technology,0.6941373341650906,semantic_conf,Technology,0.7712637046278784,Uncategorized,0.0
chaise,BC675904997,chaise,19,Furniture,Technology,0.7011856331619678,semantic_conf,Technology,0.779095147957742,Uncategorized,0.0
armario,BC758435897,armario,2,Furniture,Services,0.6923557679897135,semantic_conf,Services,0.7692841866552372,Uncategorized,0.0
service agreement,BC610791858,service agreement,15,Services,Furniture,0.6865424547668506,semantic_conf,Furniture,0.7628249497409451,Uncategorized,0.0
krzesło,BC310560020,krzesło,19,Furniture,Technology,0.6878363325390278,semantic_conf,Technology,0.7642625917100309,Uncategorized,0.0
divan,BC377731914,divan,11,Furniture,Technology,0.7002366375181641,semantic_conf,Technology,0.7780407083535157,Uncategorized,0.0
Office 365 Business,BC766796289,office 365 business,6,Services,Furniture,0.6932746806464096,semantic_conf,Furniture,0.7703052007182329,Uncategorized,0.0
fabric computer desk Model A-792,BC673271266,fabric computer desk model a-792,1,Furniture,Technology,0.7038895686302098,semantic_conf,Technology,0.7820995207002331,Uncategorized,0.0
소프트웨어 business,BC932850970,소프트웨어 business,4,Services,Furniture,0.6684730777413468,semantic_conf,Furniture,0.742747864157052,Uncategorized,0.0
cloud storage enterprise,BC196848277,cloud storage enterprise,4,Services,Furniture,0.6824505517155747,semantic_conf,Furniture,0.758278390795083,Uncategorized,0.0
ISP service contract,BC188632141,isp service contract,7,Services,Furniture,0.6916858762177731,semantic_conf,Furniture,0.7685398624641924,Uncategorized,0.0
Global wooden キャビネット Model B-144,BC291811951,global wooden キャヒネット model b-144,1,Furniture,Technology,0.6847590883407506,semantic_conf,Technology,0.7608434314897229,Uncategorized,0.0
standard table,BC626036464,standard table,10,Furniture,Technology,0.6774663708115056,semantic_conf,Technology,0.752740412012784,Uncategorized,0.0
MS Office per device,BC293699305,ms office per device,17,Services,Furniture,0.6856851708147492,semantic_conf,Furniture,0.761872412016388,Uncategorized,0.0
deask,BC854357762,deask,20,Furniture,Services,0.6604071925231131,semantic_conf,Services,0.7337857694701256,Uncategorized,0.0
HON filing cabinet,BC430779274,hon filing cabinet,16,Furniture,Technology,0.6957719796271267,semantic_conf,Technology,0.7730799773634741,Uncategorized,0.0
3D printer backlit,BC206035856,3d printer backlit,18,Technology,Services,0.6845989098485711,semantic_conf,Services,0.7606654553873011,Uncategorized,0.0
CDN service,BC744154611,cdn service,7,Services,Furniture,0.7001879959973599,semantic_conf,Furniture,0.7779866622192888,Uncategorized,0.0
Dell P2419H,BC313540619,dell p2419h,8,Technology,Services,0.6990924679551234,semantic_conf,Services,0.7767694088390259,Uncategorized,0.0
server maintenance,BC251770634,server maintenance,4,Services,Furniture,0.6859947154194932,semantic_conf,Furniture,0.7622163504661035,Uncategorized,0.0
desk chair,BC360971128,desk chair,3,Furniture,Technology,0.6975996410470353,semantic_conf,Technology,0.7751107122744837,Uncategorized,0.0
compact divano,BC206948671,compact divano,11,Furniture,Technology,0.6817038070414033,semantic_conf,Technology,0.7574486744904481,Uncategorized,0.0
Used ソフトウェア monthly,BC386541544,used ソフトウェア monthly,6,Services,Furniture,0.6807661989054581,semantic_conf,Furniture,0.7564068876727312,Uncategorized,0.0
Knoll cupboard,BC789615654,knoll cupboard,16,Furniture,Technology,0.6918873899550381,semantic_conf,Technology,0.768763766616709,Uncategorized,0.0
armoire,BC585764529,armoire,2,Furniture,Services,0.6949510197883433,semantic_conf,Services,0.7721677997648259,Uncategorized,0.0
wooden tavolo Model A-981,BC771336642,wooden tavolo model a-981,1,Furniture,Technology,0.7089156528148565,semantic_conf,Technology,0.7876840586831738,Uncategorized,0.0
emergency support,BC241489248,emergency support,13,Services,Furniture,0.7016708714993396,semantic_conf,Furniture,0.7796343016659328,Uncategorized,0.0
IKEA table,BC542750235,ikea table,10,Furniture,Technology,0.6665536961460545,semantic_conf,Technology,0.7406152179400606,Uncategorized,0.0
SQL Server,BC982551268,sql server,4,Services,Furniture,0.6830002436310868,semantic_conf,Furniture,0.7588891595900964,Uncategorized,0.0
bildschirm bluetooth,BC848328041,bildschirm bluetooth,12,Technology,Services,0.6641896259043183,semantic_conf,Services,0.7379884732270203,Uncategorized,0.0
USB printer Max,BC925875822,usb printer max,18,Technology,Services,0.6883293797906639,semantic_conf,Services,0.7648104219896266,Uncategorized,0.0
dedicated line,BC578476787,dedicated line,7,Services,Furniture,0.6792105465802457,semantic_conf,Furniture,0.7546783850891619,Uncategorized,0.0
ソファ,BC456349916,ソファ,11,Furniture,Technology,0.6787979554388489,semantic_conf,Technology,0.7542199504876099,Uncategorized,0.0
storage cabinet Model C-687,BC517817593,storage cabinet model c-687,1,Furniture,Technology,0.7017727692756566,semantic_conf,Technology,0.7797475214173962,Uncategorized,0.0
brown mesh chair,BC648973579,brown mesh chair,14,Furniture,Technology,0.6887837049351897,semantic_conf,Technology,0.7653152277057663,Uncategorized,0.0
deluxe skrivbord,BC306364903,deluxe skrivbord,8,Furniture,Services,0.6963252329144587,semantic_conf,Services,0.7736947032382874,Uncategorized,0.0
Teknion plastic canapé,BC765468716,teknion plastic canape,21,Furniture,Services,0.6621871417192445,semantic_conf,Services,0.7357634907991606,Uncategorized,0.0
steel HON table Model A-872,BC757207875,steel hon table model a-872,1,Furniture,Technology,0.6934398968849096,semantic_conf,Technology,0.7704887743165661,Uncategorized,0.0
인터넷 서비스 plan,BC595367749,인터넷 서비스 plan,2,Services,Services,0.6621349435096567,semantic_conf,Services,0.7357054927885075,Uncategorized,0.0
surface pro,BC741138124,surface pro,8,Technology,Services,0.6995688282761683,semantic_conf,Services,0.7772986980846314,Uncategorized,0.0
HON bookcase,BC185050803,hon bookcase,16,Furniture,Technology,0.6950076573462429,semantic_conf,Technology,0.7722307303847143,Uncategorized,0.0
standard диван,BC100210054,standard диван,11,Furniture,Technology,0.6784695994112458,semantic_conf,Technology,0.7538551104569398,Uncategorized,0.0
lounge chair Model Pro-858,BC572944000,lounge chair model pro-858,1,Furniture,Technology,0.7033331175479802,semantic_conf,Technology,0.781481241719978,Uncategorized,0.0
HON wardrobe,BC768676781,hon wardrobe,2,Furniture,Services,0.6801021497493571,semantic_conf,Services,0.7556690552770634,Uncategorized,0.0
Herman Miller Herman Miller Sayl,BC463377959,herman miller herman miller sayl,14,Furniture,Technology,0.6604563590871062,semantic_conf,Technology,0.7338403989856735,Uncategorized,0.0
Saleforce,BC694491286,saleforce,4,Services,Furniture,0.6723541268975357,semantic_conf,Furniture,0.7470601409972619,Uncategorized,0.0
PRI line,BC592463803,pri line,7,Services,Furniture,0.6767079382809903,semantic_conf,Furniture,0.7518977092011003,Uncategorized,0.0
taask chair,BC267618731,taask chair,14,Furniture,Technology,0.6969561275826659,semantic_conf,Technology,0.7743956973140732,Uncategorized,0.0
gabinete,BC360183853,gabinete,2,Furniture,Services,0.6771800976043528,semantic_conf,Services,0.7524223306715031,Uncategorized,0.0
char,BC864555170,char,20,Furniture,Services,0.6659946630545767,semantic_conf,Services,0.7399940700606408,Uncategorized,0.0
Used deluxe skrivbord,BC306364903,used deluxe skrivbord,8,Furniture,Services,0.6994967841420282,semantic_conf,Services,0.777218649046698,Uncategorized,0.0
data plan,BC733846414,data plan,7,Services,Furniture,0.695224890080383,semantic_conf,Furniture,0.7724721000893144,Uncategorized,0.0
soffa,BC670758903,soffa,11,Furniture,Technology,0.6810663532469239,semantic_conf,Technology,0.7567403924965821,Uncategorized,0.0
divan,BC265497448,divan,11,Furniture,Technology,0.7002366375181641,semantic_conf,Technology,0.7780407083535157,Uncategorized,0.0
shelf,BC307360430,shelf,20,Furniture,Services,0.6659736881800803,semantic_conf,Services,0.7399707646445336,Uncategorized,0.0
VPN service per device,BC654705830,vpn service per device,17,Services,Furniture,0.6960721325132814,semantic_conf,Furniture,0.7734134805703126,Uncategorized,0.0
internet service contract,BC268583107,internet service contract,7,Services,Furniture,0.6999144106778409,semantic_conf,Furniture,0.7776826785309343,Uncategorized,0.0
locker,BC426315031,locker,20,Furniture,Services,0.6715301523753318,semantic_conf,Services,0.7461446137503686,Uncategorized,0.0
maintenance contract,BC319646891,maintenance contract,15,Services,Furniture,0.676225123214345,semantic_conf,Furniture,0.751361248015939,Uncategorized,0.0
Desk Model D-100 Model B-658,BC670304472,desk model d-100 model b-658,1,Furniture,Technology,0.7030574401054296,semantic_conf,Technology,0.7811749334504773,Uncategorized,0.0
storage unit,BC235106204,storage unit,2,Furniture,Services,0.6756443720107859,semantic_conf,Services,0.7507159689008732,Uncategorized,0.0
Teknion bench,BC513173592,teknion bench,21,Furniture,Services,0.6742166882184969,semantic_conf,Services,0.7491296535761076,Uncategorized,0.0
bench,BC381919481,bench,3,Furniture,Technology,0.6867317056279527,semantic_conf,Technology,0.763035228475503,Uncategorized,0.0
professional krzesło,BC391912946,professional krzesło,14,Furniture,Technology,0.6916796323643889,semantic_conf,Technology,0.768532924849321,Uncategorized,0.0
technical support,BC558568278,technical support,13,Services,Furniture,0.7129495604069629,semantic_conf,Furniture,0.7921661782299587,Uncategorized,0.0
AutoCAD 2024,BC453566796,autocad 2024,6,Services,Furniture,0.6715026536307236,semantic_conf,Furniture,0.7461140595896929,Uncategorized,0.0
managed services,BC859435175,managed services,7,Services,Furniture,0.7014440744790341,semantic_conf,Furniture,0.7793823049767046,Uncategorized,0.0
business internet,BC544572227,business internet,4,Services,Furniture,0.6926293739945512,semantic_conf,Furniture,0.769588193327279,Uncategorized,0.0
filing cabnet,BC771437657,filing cabnet,16,Furniture,Technology,0.6941373341650906,semantic_conf,Technology,0.7712637046278784,Uncategorized,0.0
professional デスク,BC368281808,professional テスク,21,Furniture,Services,0.6773824995187746,semantic_conf,Services,0.7526472216875273,Uncategorized,0.0
طابعة compact v3,BC114746008,طابعة compact v3,18,Technology,Services,0.6779961695607902,semantic_conf,Services,0.753329077289767,Uncategorized,0.0
drukarka USB-C,BC544055921,drukarka usb-c,18,Technology,Services,0.6730164875921013,semantic_conf,Services,0.747796097324557,Uncategorized,0.0
divan Model B-954,BC700248296,divan model b-954,1,Furniture,Technology,0.6954210301074895,semantic_conf,Technology,0.7726900334527661,Uncategorized,0.0
의자,BC575672443,의자,2,Furniture,Services,0.6648085694557017,semantic_conf,Services,0.738676188284113,Uncategorized,0.0
lazer printer,BC989328868,lazer printer,18,Technology,Services,0.6963363637861015,semantic_conf,Services,0.7737070708734461,Uncategorized,0.0
Haworth armoire,BC605936741,haworth armoire,2,Furniture,Services,0.6800895433669871,semantic_conf,Services,0.7556550481855412,Uncategorized,0.0
Cabinet ST-500 Model X-180,BC434552915,cabinet st-500 model x-180,1,Furniture,Technology,0.6967842896613988,semantic_conf,Technology,0.7742047662904431,Uncategorized,0.0
office sofa,BC884005207,office sofa,5,Furniture,Technology,0.696866406787317,semantic_conf,Technology,0.7742960075414633,Uncategorized,0.0
premium tabel,BC806437569,premium tabel,10,Furniture,Technology,0.661466564884229,semantic_conf,Technology,0.7349628498713655,Uncategorized,0.0
Ofice 365 enterprise,BC152930584,ofice 365 enterprise,6,Services,Furniture,0.6929800668082139,semantic_conf,Furniture,0.7699778520091265,Uncategorized,0.0
SSL certificate,BC970884334,ssl certificate,17,Services,Furniture,0.6775617789480652,semantic_conf,Furniture,0.7528464210534058,Uncategorized,0.0
Oracle,BC841688682,oracle,20,Services,Services,0.6663623939105184,semantic_conf,Services,0.7404026599005761,Uncategorized,0.0
basic workstaton,BC949785821,basic workstaton,10,Furniture,Technology,0.6735019585991338,semantic_conf,Technology,0.748335509554593,Uncategorized,0.0
metal стул,BC838886075,metal стул,14,Furniture,Technology,0.682264542280313,semantic_conf,Technology,0.7580717136447922,Uncategorized,0.0
ASUS PB278Q 2021,BC835898867,asus pb278q 2021,8,Technology,Services,0.691666021278869,semantic_conf,Services,0.7685178014209656,Uncategorized,0.0
cadeira,BC618116050,cadeira,19,Furniture,Technology,0.7013184561523853,semantic_conf,Technology,0.7792427290582059,Uncategorized,0.0
Knoll chaise,BC964926282,knoll chaise,14,Furniture,Technology,0.6920557317124572,semantic_conf,Technology,0.7689508130138413,Uncategorized,0.0
gray writing desk,BC239344057,gray writing desk,3,Furniture,Technology,0.6811414992432939,semantic_conf,Technology,0.7568238880481043,Uncategorized,0.0
schrank,BC887759003,schrank,16,Furniture,Technology,0.6899137669176998,semantic_conf,Technology,0.7665708521307776,Uncategorized,0.0
label printer used,BC442863523,label printer used,18,Technology,Services,0.6869939615663292,semantic_conf,Services,0.763326623962588,Uncategorized,0.0
support technique,BC304536802,support technique,13,Services,Furniture,0.7050428373845019,semantic_conf,Furniture,0.7833809304272243,Uncategorized,0.0
laser printer Plus,BC446886458,laser printer plus,18,Technology,Services,0.6923026969369652,semantic_conf,Services,0.7692252188188502,Uncategorized,0.0
Office 365 E3,BC840831347,office 365 e3,6,Services,Furniture,0.6885588207564255,semantic_conf,Furniture,0.7650653563960284,Uncategorized,0.0
Windows license,BC241936908,windows license,15,Services,Furniture,0.6852701757427264,semantic_conf,Furniture,0.7614113063808071,Uncategorized,0.0
standard mesh chair,BC844956951,standard mesh chair,14,Furniture,Technology,0.6904838499413695,semantic_conf,Technology,0.7672042777126328,Uncategorized,0.0
